,YearSampled,Pasture,Plot,Transect,Distance,AG,BOBU,C3PG,FORB,SD,WSPG,SS,OTHER,NA,Block,Treatment,Ecosite,PastureSize_ha,X,Y
212,2013,26E,3,4,10,76.96,269.1,6.46,34.98,91.49,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
213,2013,26E,3,4,20,142.62,432.17,49.51,263.72,145.85,196.44,0,0,0,3,TGM,Loamy,126.07,521902,4517420
214,2013,26E,4,1,10,72.66,282.55,15.07,5.92,101.72,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
215,2013,26E,4,1,20,190.52,175.45,126.48,0,87.19,7.53,0,0,0,3,TGM,Loamy,126.07,521910,4517170
216,2013,26E,4,4,10,14.53,116.79,0,0,30.14,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
217,2013,26E,4,4,20,15.07,253.49,45.75,18.3,59.2,64.58,0,0,0,3,TGM,Loamy,126.07,521910,4517170
218,2013,26W,1,1,10,69.97,236.81,17.22,10.76,11.3,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
219,2013,26W,1,1,20,122.71,153.92,175.45,13.99,7.53,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
220,2013,26W,1,4,10,173.3,275.56,125.94,318.61,7,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
221,2013,26W,1,4,20,145.31,403.11,301.93,184.6,10.76,33.91,0,0,0,3,AGM,Loamy,133.42,521167,4517680
222,2013,26W,2,1,10,189.44,276.63,52.74,30.68,10.23,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
223,2013,26W,2,1,20,68.35,341.75,19.91,34.98,15.61,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
224,2013,26W,2,4,10,24.22,386.42,4.31,0,25.3,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
225,2013,26W,2,4,20,0,305.7,34.98,19.38,10.23,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
226,2013,26W,3,1,10,428.4,198.06,185.14,341.75,10.23,8.61,0,0,0,3,AGM,Loamy,133.42,521428,4517420
227,2013,26W,3,1,20,291.16,375.12,474.15,658.21,19.38,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
228,2013,26W,3,4,10,181.37,220.66,0,22.07,32.29,9.69,0,0,0,3,AGM,Loamy,133.42,521428,4517420
229,2013,26W,3,4,20,198.06,190.52,0,0,10.76,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
230,2013,26W,4,1,10,262.64,87.73,84.5,0,15.07,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
231,2013,26W,4,1,20,57.59,76.42,101.18,0,9.15,35.52,0,0,0,3,AGM,Loamy,133.42,521428,4517170
232,2013,26W,4,4,10,2.69,223.35,0,0,4.84,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
233,2013,26W,4,4,20,204.51,318.61,54.9,148,11.84,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
234,2013,31E,1,1,10,0,600.09,21.53,13.45,135.63,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
235,2013,31E,1,1,20,0,455.85,100.1,0,133.47,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
236,2013,31E,1,4,10,0,256.72,18.3,31.22,84.5,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
237,2013,31E,1,4,20,0,452.08,0,33.91,244.88,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
238,2013,31E,2,1,10,0,135.09,29.06,0,103.87,4.31,0,0,0,5,TGM,Loamy,145.68,525619,4515800
239,2013,31E,2,1,20,0,446.16,9.15,387.5,64.05,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
240,2013,31E,2,4,10,0,220.66,26.91,36.6,43.06,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
241,2013,31E,2,4,20,0,340.14,4.31,16.68,93.65,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
242,2013,31E,3,1,10,0,474.69,68.35,18.84,94.72,46.28,0,0,0,5,TGM,Loamy,145.68,525334,4515620
243,2013,31E,3,1,20,0,349.29,0,118.4,8.07,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
244,2013,31E,3,4,20,0,306.23,2.15,15.07,53.82,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
245,2013,31E,4,1,10,0,251.88,5.38,18.84,76.42,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
246,2013,31E,4,1,20,0,181.37,0,0,32.83,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
247,2013,31E,4,4,10,0,261.56,31.22,49.51,34.44,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
248,2013,31E,4,4,20,0,173.3,0,409.03,123.25,60.82,0,0,0,5,TGM,Sandy,145.68,525305,4515130
249,2013,31W,1,1,10,0,456.39,43.06,102.26,362.21,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
250,2013,31W,1,1,20,0,394.5,16.15,23.68,131.86,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
251,2013,31W,1,4,10,0,536.04,984.9,43.06,64.58,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
252,2013,31W,1,4,20,0,34.44,1.08,297.62,17.22,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
253,2013,31W,2,1,10,0,127.01,0,10.23,91.49,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
254,2013,31W,2,1,20,0,304.62,3.77,30.68,57.59,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
255,2013,31W,2,4,10,0,262.1,0,53.28,43.59,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
256,2013,31W,2,4,20,0,455.31,32.29,0,261.56,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
257,2013,31W,3,1,10,0,348.21,0,20.99,182.45,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
258,2013,31W,3,4,10,0,541.96,0,0,264.79,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
259,2013,31W,3,4,20,0,847.66,0,0,124.86,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
260,2013,31W,4,1,10,0,175.45,1046.79,11.3,405.8,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
261,2013,31W,4,1,20,0,211.51,39.29,0,181.37,30.14,0,0,0,5,AGM,Sandy,148.87,524511,4515080
262,2013,31W,4,4,10,0,289.55,48.98,9.15,265.33,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
263,2013,31W,4,4,20,0,333.14,87.19,192.67,312.15,102.8,0,0,0,5,AGM,Sandy,148.87,524511,4515080
264,2013,5E,1,1,10,6.46,950.45,0,79.11,0,5.38,32.29,0,0,8,TGM,Loamy,126.23,526706,4522950
265,2013,5E,1,1,20,2.15,858.96,2.15,0,180.3,11.3,0,0,0,8,TGM,Loamy,126.23,526706,4522950
266,2013,5E,1,4,10,0,391.27,325.61,3.77,228.2,0,0,0,0,8,TGM,Loamy,126.23,526706,4522950
267,2013,5E,1,4,20,0,273.4,718.49,0.54,525.82,0,0,0,0,8,TGM,Loamy,126.23,526706,4522950
268,2013,5E,2,1,10,0,498.37,164.69,0.48,160.92,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
269,2013,5E,2,1,20,0,783.07,32.83,60.28,251.34,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
270,2013,5E,2,4,10,0,623.23,0,69.97,59.74,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
271,2013,5E,2,4,20,0,1034.41,244.88,0,609.78,0,53.28,0,0,8,TGM,Sandy,126.23,527039,4522960
272,2013,5E,3,1,10,0,732.48,227.66,6.46,92.03,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
273,2013,5E,3,1,20,0,682.43,673.28,0,228.2,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
274,2013,5E,3,4,10,0,376.74,178.68,0,87.73,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
275,2013,5E,3,4,20,0,1438.06,26.37,0.48,186.22,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
276,2013,5E,4,1,10,0,268.02,97.95,1.61,0,575.87,0,0,0,8,TGM,Sandy,126.23,526591,4523490
277,2013,5E,4,1,20,0,469.84,0,4.31,275.56,237.88,0,0,0,8,TGM,Sandy,126.23,526591,4523490
278,2013,5E,4,4,10,0,770.7,165.76,9.69,209.9,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
279,2013,5E,4,4,20,0,1033.87,236.81,4.84,35.52,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
280,2013,7NW,1,1,10,0,786.84,0,1093.08,232.5,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
281,2013,7NW,1,1,20,0,682.43,0,16.68,114.1,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
282,2013,7NW,1,4,10,0,1057.02,0,4.84,252.95,13.99,0,0,0,7,TGM,Loamy,128.67,524222,4521540
283,2013,7NW,1,4,20,0,638.84,0,33.91,149.62,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
284,2013,7NW,2,1,10,0,158.23,0,185.14,83.42,282.01,245.96,0,0,7,TGM,Loamy,128.67,524399,4521720
285,2013,7NW,2,1,20,0,838.51,0,10.23,263.72,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
286,2013,7NW,2,4,10,12.38,889.1,108.18,12.92,151.23,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
287,2013,7NW,2,4,20,36.06,886.95,0,148.54,123.25,13.45,0,0,0,7,TGM,Loamy,128.67,524399,4521720
288,2013,7NW,3,1,10,0,835.82,362.21,26.37,233.58,13.45,0,0,0,7,TGM,Sandy,128.67,524209,4521880
289,2013,7NW,3,1,20,0,442.94,0,85.03,79.11,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
290,2013,7NW,3,4,10,0,1275.52,0,425.17,110.87,50.05,88.26,0,0,7,TGM,Sandy,128.67,524209,4521880
291,2013,7NW,3,4,20,0,1249.69,0,17.22,218.51,94.18,0,0,0,7,TGM,Sandy,128.67,524209,4521880
292,2013,7NW,4,1,10,8.61,764.24,396.65,130.78,153.39,22.07,0,0,0,7,TGM,Loamy,128.67,524306,4522120
293,2013,7NW,4,1,20,84.5,690.51,86.11,3.77,126.48,10.23,0,0,0,7,TGM,Loamy,128.67,524306,4522120
294,2013,7NW,4,4,10,7,355.21,57.05,8.61,96.88,0,26.91,0,0,7,TGM,Loamy,128.67,524306,4522120
295,2013,7NW,4,4,20,0,366.51,48.98,15.61,183.52,285.78,453.16,0,0,7,TGM,Loamy,128.67,524306,4522120
296,2013,7NW,5,1,10,0,1134.52,61.89,47.9,710.96,7.53,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
297,2013,7NW,5,1,20,4.31,547.35,3.23,0,100.1,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
298,2013,7NW,5,4,10,0,691.58,610.31,132.93,491.91,174.91,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
299,2013,7NW,5,4,20,0,458,527.97,23.68,1410.07,118.4,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
300,2013,7NW,6,1,10,0,499.98,370.28,5.38,89.34,0,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
301,2013,7NW,6,1,20,0,310.54,552.19,157.69,201.82,226.04,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
302,2013,7NW,6,4,10,0,342.83,68.35,0.22,369.2,832.59,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
303,2013,7NW,6,4,20,0,212.05,385.89,30.68,737.87,783.07,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
304,2013,7SE,1,1,10,0,469.31,0,143.16,20.99,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
305,2013,7SE,1,1,20,0,926.77,0,16.15,83.96,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
306,2013,7SE,1,4,10,0,504.83,0,83.42,98.49,265.33,0,0,0,7,AGM,Loamy,122.76,524516,4521340
307,2013,7SE,1,4,20,0,1102.22,72.12,8.07,45.21,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
308,2013,7SE,2,1,10,3.23,907.4,108.18,100.1,94.72,65.12,0,0,0,7,AGM,Loamy,122.76,524768,4521590
309,2013,7SE,2,1,20,0,792.76,0,60.28,74.81,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
310,2013,7SE,2,4,10,0,1607.05,18.84,0,143.7,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
311,2013,7SE,2,4,20,0,606.01,158.23,0,39.83,51.67,0,0,0,7,AGM,Loamy,122.76,524768,4521590
312,2013,7SE,3,1,10,0,707.19,220.12,27.45,104.41,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
313,2013,7SE,3,1,20,0,372.43,484.91,0.54,234.12,193.75,0,0,0,7,AGM,Loamy,122.76,524768,4521340
314,2013,7SE,3,4,10,0,262.64,782.54,8.61,51.67,87.73,0,0,0,7,AGM,Loamy,122.76,524768,4521340
315,2013,7SE,3,4,20,0,774.46,27.45,23.14,160.92,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
316,2013,7SE,4,1,10,0,948.3,107.64,0,64.58,31.75,0,0,0,7,AGM,Sandy,122.76,524992,4521470
317,2013,7SE,4,1,20,0,693.73,5.92,0,277.17,72.12,0,0,0,7,AGM,Sandy,122.76,524992,4521470
318,2013,7SE,4,4,10,4.31,445.63,195.9,0,44.67,135.09,0,0,0,7,AGM,Sandy,122.76,524992,4521470
319,2013,7SE,4,4,20,0,216.35,495.14,210.43,221.74,205.05,0,0,0,7,AGM,Sandy,122.76,524992,4521470
320,2013,7SE,5,1,10,0,462.85,110.33,4.84,350.37,27.45,170.07,0,0,7,AGM,Salt Flats,122.76,525205,4522150
321,2013,7SE,5,1,20,0,110.33,808.37,367.59,25.3,252.95,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
322,2013,7SE,5,4,10,2.69,578.02,911.17,87.19,67.81,0,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
323,2013,7SE,5,4,20,0,174.38,1312.66,36.06,33.37,111.94,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
324,2013,7SE,6,1,10,0,614.62,341.22,11.3,606.01,73.73,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
325,2013,7SE,6,1,20,0,9.15,171.68,4.31,240.57,1017.73,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
326,2013,7SE,6,4,10,0,267.48,303.54,4.31,544.12,1457.97,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
327,2013,7SE,6,4,20,0,159.84,266.95,50.59,362.74,609.24,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
328,2013,8E,1,1,10,0,871.34,131.86,12.92,79.65,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
329,2013,8E,1,1,20,0,770.16,25.83,39.83,42.52,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
330,2013,8E,1,4,10,0,915.47,25.3,3.77,128.63,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
331,2013,8E,1,4,20,0,501.6,158.77,0,109.25,113.02,0,0,0,8,AGM,Loamy,127.17,526582,4521520
332,2013,8E,2,1,10,0,315.38,185.68,8.61,237.34,59.2,0,0,0,8,AGM,Sandy,127.17,526832,4521700
333,2013,8E,2,1,20,0,790.61,197.52,20.99,247.57,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
334,2013,8E,2,4,10,0,706.11,89.88,22.07,120.56,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
335,2013,8E,2,4,20,0,735.18,0,0,8.07,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
336,2013,8E,3,1,10,0,558.65,18.84,15.07,12.92,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
337,2013,8E,3,1,20,0,992.43,13.99,0,7,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
338,2013,8E,3,4,10,0,808.91,27.99,5.38,74.81,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
339,2013,8E,3,4,20,0,1188.87,0,0,41.98,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
340,2013,8E,4,1,10,0,891.25,330.45,0,208.82,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
341,2013,8E,4,1,20,0,1015.04,88.8,0,60.82,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
342,2013,8E,4,4,10,0,626.46,0,157.69,47.9,129.17,0,0,0,8,AGM,Sandy,127.17,526644,4522430
343,2013,8E,4,4,20,0,505.9,52.74,8.61,22.6,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
344,2013,NH,1,1,10,126.48,333.68,294.39,0,1.61,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
345,2013,NH,1,1,20,191.6,656.6,0,89.34,9.69,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
346,2013,NH,1,4,10,130.78,174.91,301.93,250.8,68.35,317.54,0,0,0,1,AGM,Loamy,122.99,519608,4521310
347,2013,NH,1,4,20,16.15,191.06,856.27,0,129.71,14.53,0,0,0,1,AGM,Loamy,122.99,519608,4521310
348,2013,NH,2,1,10,0,1044.1,88.8,26.91,7.53,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
349,2013,NH,2,1,20,0,242.19,0,0,2.15,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
350,2013,NH,2,4,10,4.31,1573.15,38.75,50.05,9.69,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
351,2013,NH,2,4,20,0,996.2,0,0,137.78,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
352,2013,NH,3,1,10,0,503.75,282.55,0,23.68,73.73,0,0,0,1,AGM,Loamy,122.99,519343,4521060
353,2013,NH,3,1,20,0,383.2,281.48,0,7.53,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
354,2013,NH,3,4,10,0,388.04,125.4,0.22,5.38,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
355,2013,NH,3,4,20,0,554.88,11.84,0.54,10.23,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
356,2013,NH,4,1,10,0,472.54,0,245.42,7.53,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
357,2013,NH,4,1,20,22.6,640.99,11.84,0,12.38,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
358,2013,NH,4,4,10,11.84,451.01,164.69,79.65,23.68,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
359,2013,NH,4,4,20,214.74,465.54,142.08,170.07,10.23,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
360,2014,15E,1,1,10,347.14,722.26,0,11.3,79.11,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
361,2014,15E,1,1,20,495.68,490.3,0,82.88,73.73,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
362,2014,15E,1,4,10,961.22,357.9,2.69,12.92,5.38,18.3,0,0,0,1,TGM,Loamy,133.06,520234,4520700
363,2014,15E,1,4,20,482.76,475.23,139.39,55.43,25.83,0,343.91,0,0,1,TGM,Loamy,133.06,520234,4520700
364,2014,15E,2,1,10,0,782.54,0,383.2,24.22,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
365,2014,15E,2,1,20,134.01,673.28,0,94.18,39.83,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
366,2014,15E,2,4,10,295.47,1220.09,2.69,1.08,11.3,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
367,2014,15E,2,4,20,413.33,728.18,0,18.3,17.76,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
368,2014,15E,3,1,10,212.59,55.97,0,166.3,4.84,0,0.27,0,0,1,TGM,Loamy,133.06,520258,4520250
369,2014,15E,3,1,20,395.57,340.68,0,280.94,17.76,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
370,2014,15E,3,4,10,16.68,423.56,45.21,673.82,13.99,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
371,2014,15E,3,4,20,0,180.3,66.74,5.38,27.99,199.67,20.45,0,0,1,TGM,Loamy,133.06,520258,4520250
372,2014,15E,4,1,10,207.74,209.36,54.36,211.51,2.69,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
373,2014,15E,4,1,20,464.46,442.94,20.99,8.07,22.07,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
374,2014,15E,4,4,10,356.29,805.14,148,89.88,47.9,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
375,2014,15E,4,4,20,283.63,189.44,78.58,88.8,30.14,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
376,2014,17N,1,1,10,558.11,323.46,0,15.07,48.44,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
377,2014,17N,1,1,20,579.1,448.86,137.24,68.35,86.65,0,0,0,0,9,TGM,Loamy,128.63,525796,4520980
378,2014,17N,1,4,10,208.82,269.64,722.8,10.76,167.92,0,417.1,0,0,9,TGM,Loamy,128.63,525796,4520980
379,2014,17N,1,4,20,3.77,886.41,30.14,1.61,134.01,28.52,0,0,0,9,TGM,Loamy,128.63,525796,4520980
380,2014,17N,2,1,10,583.94,519.9,78.04,17.22,69.97,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
381,2014,17N,2,1,20,394.5,756.7,77.5,0,151.77,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
382,2014,17N,2,4,10,282.01,576.41,71.58,182.99,88.26,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
383,2014,17N,2,4,20,13.99,645.83,71.58,54.9,110.33,0,0,0,0,9,TGM,Loamy,128.63,525804,4520580
384,2014,17N,3,1,10,0,307.85,1487.03,0,688.89,244.34,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
385,2014,17N,3,1,20,0,598.47,996.2,0,663.06,335.3,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
386,2014,17N,3,4,10,0,0,1270.68,0,841.74,261.02,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
387,2014,17N,3,4,20,0,154.46,3446.07,45.75,141.55,291.16,0,0,0,9,TGM,Salt Flats,128.63,526165,4520580
388,2014,17N,4,1,10,0,167.92,2553.74,144.24,1326.65,1090.38,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
389,2014,17N,4,1,20,0,39.83,2004.24,14.53,529.58,633.46,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
390,2014,17N,4,4,10,229.27,389.12,0,25.83,138.32,452.62,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
391,2014,17N,4,4,20,837.43,935.92,35.52,6.46,287.4,735.71,0,0,0,9,TGM,Salt Flats,128.63,526209,4520890
392,2014,17N,5,1,10,78.58,106.02,525.82,150.69,87.73,0,207.21,0,0,9,TGM,Sandy,128.63,526500,4520670
393,2014,17N,5,1,20,53.28,843.89,124.86,79.65,74.27,0,0,0,0,9,TGM,Sandy,128.63,526500,4520670
394,2014,17N,5,4,10,0,321.84,1078.54,113.56,226.04,219.58,0,0,0,9,TGM,Sandy,128.63,526500,4520670
395,2014,17N,5,4,20,337.45,411.72,328.84,0,68.35,0,343.37,0,0,9,TGM,Sandy,128.63,526500,4520670
396,2014,17N,6,1,10,55.43,579.64,169.53,651.76,96.88,148,256.72,0,0,9,TGM,Sandy,128.63,526951,4520590
397,2014,17N,6,1,20,132.4,761.55,368.13,0,138.85,109.79,610.31,0,0,9,TGM,Sandy,128.63,526951,4520590
398,2014,17N,6,4,10,0,1178.11,826.13,60.28,372.43,0,0,0,0,9,TGM,Sandy,128.63,526951,4520590
399,2014,17N,6,4,20,0,789,1572.61,153.39,527.43,19.38,0,0,0,9,TGM,Sandy,128.63,526951,4520590
400,2014,17S,1,1,10,30.14,420.33,26.91,39.83,86.65,19.91,0,0,0,9,AGM,Loamy,128.7,525807,4519970
401,2014,17S,1,1,20,75.35,521.51,0,8.61,142.08,33.37,0,0,0,9,AGM,Loamy,128.7,525807,4519970
402,2014,17S,1,4,10,39.29,136.16,1697.47,0,115.17,0,0,0,0,9,AGM,Loamy,128.7,525807,4519970
403,2014,17S,1,4,20,0,721.72,261.02,0,272.87,216.35,513.44,0,0,9,AGM,Loamy,128.7,525807,4519970
404,2014,17S,2,1,10,743.79,498.91,12.92,53.82,71.04,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
405,2014,17S,2,1,20,700.73,460.16,0,24.76,55.97,0,0,0,0,9,AGM,Loamy,128.7,525814,4520220
406,2014,17S,2,4,10,231.42,518.28,15.61,586.1,18.84,152.31,0,0,0,9,AGM,Loamy,128.7,525814,4520220
407,2014,17S,2,4,20,194.29,38.75,819.67,217.43,97.95,326.68,0,0,0,9,AGM,Loamy,128.7,525814,4520220
408,2014,17S,3,1,10,147.47,489.76,1299.2,0,284.71,0,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
409,2014,17S,3,1,20,146.93,314.84,666.82,0,116.25,181.37,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
410,2014,17S,3,4,10,0,1027.42,779.31,102.8,297.62,279.32,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
411,2014,17S,3,4,20,0,288.47,1505.33,66.2,417.1,580.71,0,0,0,9,AGM,Salt Flats,128.7,526260,4519920
412,2014,17S,4,1,10,0,681.36,606.01,563.49,109.25,0,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
413,2014,17S,4,1,20,0,640.45,751.86,165.23,78.04,0,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
414,2014,17S,4,4,10,97.95,476.84,747.02,7,517.21,545.73,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
415,2014,17S,4,4,20,0,61.35,207.21,0,1127.52,1922.44,0,0,0,9,AGM,Salt Flats,128.7,526341,4520200
416,2014,17S,5,1,10,0,340.14,220.66,37.67,198.06,245.42,0,0,0,9,AGM,Sandy,128.7,526544,4520040
417,2014,17S,5,1,20,0,430.56,0,1.08,2.15,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
418,2014,17S,5,4,10,5.92,149.08,39.29,131.32,19.91,60.28,2459.02,0,0,9,AGM,Sandy,128.7,526544,4520040
419,2014,17S,5,4,20,19.38,545.73,0,181.91,49.51,0,0,0,0,9,AGM,Sandy,128.7,526544,4520040
420,2014,17S,6,1,10,0,31.22,2231.36,1.61,1685.09,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
421,2014,17S,6,1,20,0,0,2956.85,0,1405.23,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
422,2014,17S,6,4,10,385.89,146.39,365.43,0,263.72,216.89,0,0,0,9,AGM,Sandy,128.7,526947,4520140
423,2014,17S,6,4,20,0,48.98,3052.11,0,1229.78,0,0,0,0,9,AGM,Sandy,128.7,526947,4520140
424,2014,18S,1,1,10,40.36,637.22,58.13,709.88,258.87,0,0,0,0,6,AGM,Sandy,131.95,524290,4519770
425,2014,18S,1,1,20,4.84,692.66,0,123.79,102.8,238.42,120.56,0,0,6,AGM,Sandy,131.95,524290,4519770
426,2014,18S,1,4,10,0,380.5,1835.79,9.69,265.87,0,0,0,0,6,AGM,Sandy,131.95,524290,4519770
427,2014,18S,1,4,20,11.84,161.46,536.04,747.55,199.13,481.15,0,0,0,6,AGM,Sandy,131.95,524290,4519770
428,2014,18S,2,1,10,0,81.81,2200.68,0,150.16,198.06,586.63,0,0,6,AGM,Sandy,131.95,524267,4520060
429,2014,18S,2,1,20,0,175.99,1685.09,54.9,638.84,149.08,0,0,0,6,AGM,Sandy,131.95,524267,4520060
430,2014,18S,2,4,10,417.1,442.4,458.54,52.74,143.7,0,0,0,0,6,AGM,Sandy,131.95,524267,4520060
