Row,YearSampled,Pasture,C3PGObj,Plot,Transect,Distance,Block,Treatment,Ecosite,FGCode,kgPerHa
13819,2020,20SE,,5,1,s,10,TGM,Salt Flats,SD,249.6690316
13820,2020,20SE,,5,1,s,10,TGM,Salt Flats,WSPG,282.9833516
13821,2020,20SE,,5,4,n,10,TGM,Salt Flats,BOBU,3.01389648
13822,2020,20SE,,5,4,n,10,TGM,Salt Flats,C3PG,253.4902218
13823,2020,20SE,,5,4,n,10,TGM,Salt Flats,SD,797.175619
13824,2020,20SE,,5,4,n,10,TGM,Salt Flats,WSPG,550.5204838
13825,2020,20SE,,5,4,s,10,TGM,Salt Flats,C3PG,411.073952
13826,2020,20SE,,5,4,s,10,TGM,Salt Flats,SD,702.7760756
13827,2020,20SE,,5,4,s,10,TGM,Salt Flats,WSPG,235.2992038
13828,2020,20SE,,6,1,n,10,TGM,Sandy,BOBU,33.58341792
13829,2020,20SE,,6,1,n,10,TGM,Sandy,C3PG,79.22242176
13830,2020,20SE,,6,1,n,10,TGM,Sandy,SD,26.26395504
13831,2020,20SE,,6,1,n,10,TGM,Sandy,SS,164.4726365
13832,2020,20SE,,6,1,s,10,TGM,Sandy,BOBU,181.8563608
13833,2020,20SE,,6,1,s,10,TGM,Sandy,C3PG,330.6136799
13834,2020,20SE,,6,1,s,10,TGM,Sandy,FORB,3.4982727
13835,2020,20SE,,6,1,s,10,TGM,Sandy,SD,117.0575865
13836,2020,20SE,,6,4,n,10,TGM,Sandy,AG,4.8437622
13837,2020,20SE,,6,4,n,10,TGM,Sandy,BOBU,21.63547116
13838,2020,20SE,,6,4,n,10,TGM,Sandy,C3PG,121.5246116
13839,2020,20SE,,6,4,n,10,TGM,Sandy,FORB,101.8266454
13840,2020,20SE,,6,4,n,10,TGM,Sandy,SD,47.68414788
13841,2020,20SE,,6,4,n,10,TGM,Sandy,WSPG,34.49835078
13842,2020,20SE,,6,4,s,10,TGM,Sandy,AG,7.48092162
13843,2020,20SE,,6,4,s,10,TGM,Sandy,BOBU,187.0230405
13844,2020,20SE,,6,4,s,10,TGM,Sandy,C3PG,182.3945566
13845,2020,20SE,,6,4,s,10,TGM,Sandy,FORB,23.78825436
13846,2020,20SE,,6,4,s,10,TGM,Sandy,SD,157.8528281
13847,2020,21N,NonMCLO,1,1,n,2,AGM,Loamy,BOBU,41.7101745
13848,2020,21N,NonMCLO,1,1,n,2,AGM,Loamy,C3PG,446.3257769
13849,2020,21N,NonMCLO,1,1,n,2,AGM,Loamy,SD,98.00545518
13850,2020,21N,NonMCLO,1,1,s,2,AGM,Loamy,AG,17.2222656
13851,2020,21N,NonMCLO,1,1,s,2,AGM,Loamy,BOBU,199.778281
13852,2020,21N,NonMCLO,1,1,s,2,AGM,Loamy,C3PG,43.37858148
13853,2020,21N,NonMCLO,1,1,s,2,AGM,Loamy,FORB,3.44445312
13854,2020,21N,NonMCLO,1,1,s,2,AGM,Loamy,SD,34.01397456
13855,2020,21N,NonMCLO,1,4,n,2,AGM,Loamy,AG,50.48276604
13856,2020,21N,NonMCLO,1,4,n,2,AGM,Loamy,C3PG,236.9676107
13857,2020,21N,NonMCLO,1,4,n,2,AGM,Loamy,FORB,41.76399408
13858,2020,21N,NonMCLO,1,4,n,2,AGM,Loamy,SD,162.8580491
13859,2020,21N,NonMCLO,1,4,s,2,AGM,Loamy,AG,46.5539367
13860,2020,21N,NonMCLO,1,4,s,2,AGM,Loamy,BOBU,1.93750488
13861,2020,21N,NonMCLO,1,4,s,2,AGM,Loamy,C3PG,762.0314332
13862,2020,21N,NonMCLO,1,4,s,2,AGM,Loamy,FORB,51.3976989
13863,2020,21N,NonMCLO,1,4,s,2,AGM,Loamy,SD,270.120472
13864,2020,21N,NonMCLO,2,1,n,2,AGM,Loamy,AG,3.12153564
13865,2020,21N,NonMCLO,2,1,n,2,AGM,Loamy,BOBU,145.3666856
13866,2020,21N,NonMCLO,2,1,n,2,AGM,Loamy,C3PG,76.31616444
13867,2020,21N,NonMCLO,2,1,n,2,AGM,Loamy,FORB,1.13021118
13868,2020,21N,NonMCLO,2,1,n,2,AGM,Loamy,SD,36.11293818
13869,2020,21N,NonMCLO,2,1,s,2,AGM,Loamy,C3PG,791.2554652
13870,2020,21N,NonMCLO,2,1,s,2,AGM,Loamy,SD,630.9269363
13871,2020,21N,NonMCLO,2,4,n,2,AGM,Loamy,BOBU,3.7673706
13872,2020,21N,NonMCLO,2,4,n,2,AGM,Loamy,C3PG,292.294139
13873,2020,21N,NonMCLO,2,4,n,2,AGM,Loamy,SD,323.940052
13874,2020,21N,NonMCLO,2,4,s,2,AGM,Loamy,BOBU,14.63892576
13875,2020,21N,NonMCLO,2,4,s,2,AGM,Loamy,C3PG,399.0721857
13876,2020,21N,NonMCLO,2,4,s,2,AGM,Loamy,SD,82.82833362
13877,2020,21N,NonMCLO,3,1,n,2,AGM,Loamy,C3PG,563.6524613
13878,2020,21N,NonMCLO,3,1,n,2,AGM,Loamy,SD,136.8631919
13879,2020,21N,NonMCLO,3,1,n,2,AGM,Loamy,SS,155.5924058
13880,2020,21N,NonMCLO,3,1,s,2,AGM,Loamy,BOBU,100.7502538
13881,2020,21N,NonMCLO,3,1,s,2,AGM,Loamy,FORB,4.8437622
13882,2020,21N,NonMCLO,3,1,s,2,AGM,Loamy,SD,25.18756344
13883,2020,21N,NonMCLO,3,4,n,2,AGM,Loamy,AG,221.1984738
13884,2020,21N,NonMCLO,3,4,n,2,AGM,Loamy,C3PG,241.9190121
13885,2020,21N,NonMCLO,3,4,n,2,AGM,Loamy,FORB,39.61121088
13886,2020,21N,NonMCLO,3,4,n,2,AGM,Loamy,SD,550.6819426
13887,2020,21N,NonMCLO,3,4,n,2,AGM,Loamy,SS,181.1567063
13888,2020,21N,NonMCLO,3,4,s,2,AGM,Loamy,AG,3.01389648
13889,2020,21N,NonMCLO,3,4,s,2,AGM,Loamy,C3PG,694.2187624
13890,2020,21N,NonMCLO,3,4,s,2,AGM,Loamy,FORB,8.66495238
13891,2020,21N,NonMCLO,3,4,s,2,AGM,Loamy,SD,757.2953102
13892,2020,21N,NonMCLO,3,4,s,2,AGM,Loamy,SS,28.09382076
13893,2020,21N,NonMCLO,4,1,n,2,AGM,Loamy,AG,5.381958
13894,2020,21N,NonMCLO,4,1,n,2,AGM,Loamy,C3PG,73.4637267
13895,2020,21N,NonMCLO,4,1,n,2,AGM,Loamy,SD,125.3458018
13896,2020,21N,NonMCLO,4,1,s,2,AGM,Loamy,AG,14.90802366
13897,2020,21N,NonMCLO,4,1,s,2,AGM,Loamy,BOBU,4.95140136
13898,2020,21N,NonMCLO,4,1,s,2,AGM,Loamy,C3PG,403.0548346
13899,2020,21N,NonMCLO,4,1,s,2,AGM,Loamy,FORB,7.15800414
13900,2020,21N,NonMCLO,4,1,s,2,AGM,Loamy,SD,695.5642519
13901,2020,21N,NonMCLO,4,4,n,2,AGM,Loamy,BOBU,205.7522543
13902,2020,21N,NonMCLO,4,4,n,2,AGM,Loamy,C3PG,6.24307128
13903,2020,21N,NonMCLO,4,4,n,2,AGM,Loamy,FORB,15.44621946
13904,2020,21N,NonMCLO,4,4,n,2,AGM,Loamy,SD,6.51216918
13905,2020,21N,NonMCLO,4,4,s,2,AGM,Loamy,AG,265.7072665
13906,2020,21N,NonMCLO,4,4,s,2,AGM,Loamy,C3PG,484.7529571
13907,2020,21N,NonMCLO,4,4,s,2,AGM,Loamy,SD,424.0982904
13908,2020,24W,NonMCLO,1,1,n,2,TGM,Loamy,BOBU,97.84399644
13909,2020,24W,NonMCLO,1,1,n,2,TGM,Loamy,C3PG,264.3079574
13910,2020,24W,NonMCLO,1,1,n,2,TGM,Loamy,SD,138.3701402
13911,2020,24W,NonMCLO,1,1,n,2,TGM,Loamy,WSPG,20.1823425
13912,2020,24W,NonMCLO,1,1,s,2,TGM,Loamy,AG,2.1527832
13913,2020,24W,NonMCLO,1,1,s,2,TGM,Loamy,BOBU,364.6276545
13914,2020,24W,NonMCLO,1,1,s,2,TGM,Loamy,C3PG,465.8084649
13915,2020,24W,NonMCLO,1,1,s,2,TGM,Loamy,SD,251.0145211
13916,2020,24W,NonMCLO,1,1,s,2,TGM,Loamy,WSPG,135.6791612
13917,2020,24W,NonMCLO,1,4,n,2,TGM,Loamy,BOBU,44.88552972
13918,2020,24W,NonMCLO,1,4,n,2,TGM,Loamy,C3PG,2.90625732
13919,2020,24W,NonMCLO,1,4,n,2,TGM,Loamy,SD,113.1287572
13920,2020,24W,NonMCLO,1,4,s,2,TGM,Loamy,BOBU,142.6757066
13921,2020,24W,NonMCLO,1,4,s,2,TGM,Loamy,C3PG,73.03317006
13922,2020,24W,NonMCLO,1,4,s,2,TGM,Loamy,SD,301.4434676
13923,2020,24W,NonMCLO,1,4,s,2,TGM,Loamy,SS,105.1096397
13924,2020,24W,NonMCLO,2,1,n,2,TGM,Loamy,BOBU,936.2454137
13925,2020,24W,NonMCLO,2,1,n,2,TGM,Loamy,C3PG,2.31424194
13926,2020,24W,NonMCLO,2,1,n,2,TGM,Loamy,FORB,3.2291748
13927,2020,24W,NonMCLO,2,1,n,2,TGM,Loamy,SD,131.212136
13928,2020,24W,NonMCLO,2,1,n,2,TGM,Loamy,WSPG,434.8083868
13929,2020,24W,NonMCLO,2,1,s,2,TGM,Loamy,BOBU,243.8026974
13930,2020,24W,NonMCLO,2,1,s,2,TGM,Loamy,C3PG,2.1527832
13931,2020,24W,NonMCLO,2,1,s,2,TGM,Loamy,SD,48.437622
13932,2020,24W,NonMCLO,2,1,s,2,TGM,Loamy,WSPG,10.87155516
13933,2020,24W,NonMCLO,2,4,n,2,TGM,Loamy,BOBU,160.7590855
13934,2020,24W,NonMCLO,2,4,n,2,TGM,Loamy,C3PG,150.048989
13935,2020,24W,NonMCLO,2,4,n,2,TGM,Loamy,SD,107.63916
13936,2020,24W,NonMCLO,2,4,s,2,TGM,Loamy,BOBU,238.1516415
13937,2020,24W,NonMCLO,2,4,s,2,TGM,Loamy,C3PG,136.8093724
13938,2020,24W,NonMCLO,2,4,s,2,TGM,Loamy,SD,273.1881881
13939,2020,24W,NonMCLO,3,1,n,2,TGM,Loamy,BOBU,217.1081857
13940,2020,24W,NonMCLO,3,1,n,2,TGM,Loamy,C3PG,1.6145874
13941,2020,24W,NonMCLO,3,1,n,2,TGM,Loamy,SD,23.51915646
13942,2020,24W,NonMCLO,3,1,s,2,TGM,Loamy,BOBU,194.8806992
13943,2020,24W,NonMCLO,3,1,s,2,TGM,Loamy,SD,17.70664182
13944,2020,24W,NonMCLO,3,4,n,2,TGM,Loamy,C3PG,247.4624288
13945,2020,24W,NonMCLO,3,4,n,2,TGM,Loamy,SD,134.54895
13946,2020,24W,NonMCLO,3,4,s,2,TGM,Loamy,BOBU,219.2071493
13947,2020,24W,NonMCLO,3,4,s,2,TGM,Loamy,C3PG,8.28821532
13948,2020,24W,NonMCLO,3,4,s,2,TGM,Loamy,FORB,0.96875244
13949,2020,24W,NonMCLO,3,4,s,2,TGM,Loamy,SD,174.2139805
13950,2020,24W,NonMCLO,3,4,s,2,TGM,Loamy,WSPG,37.673706
13951,2020,24W,NonMCLO,4,1,n,2,TGM,Loamy,BOBU,224.1585507
13952,2020,24W,NonMCLO,4,1,n,2,TGM,Loamy,C3PG,30.30042354
13953,2020,24W,NonMCLO,4,1,n,2,TGM,Loamy,FORB,31.32299556
13954,2020,24W,NonMCLO,4,1,n,2,TGM,Loamy,SD,157.099354
13955,2020,24W,NonMCLO,4,1,n,2,TGM,Loamy,WSPG,11.24829222
13956,2020,24W,NonMCLO,4,1,s,2,TGM,Loamy,BOBU,270.3895699
13957,2020,24W,NonMCLO,4,1,s,2,TGM,Loamy,FORB,47.57650872
13958,2020,24W,NonMCLO,4,1,s,2,TGM,Loamy,SD,246.2245785
13959,2020,24W,NonMCLO,4,1,s,2,TGM,Loamy,WSPG,67.8126708
13960,2020,24W,NonMCLO,4,4,n,2,TGM,Loamy,BOBU,310.3236983
13961,2020,24W,NonMCLO,4,4,n,2,TGM,Loamy,C3PG,6.88890624
13962,2020,24W,NonMCLO,4,4,n,2,TGM,Loamy,FORB,13.454895
13963,2020,24W,NonMCLO,4,4,n,2,TGM,Loamy,SD,30.1389648
13964,2020,24W,NonMCLO,4,4,n,2,TGM,Loamy,SS,62.59217154
13965,2020,24W,NonMCLO,4,4,s,2,TGM,Loamy,BOBU,619.8401029
13966,2020,24W,NonMCLO,4,4,s,2,TGM,Loamy,SD,103.7103307
13967,2020,25NW,MCLO,1,1,n,4,AGM,Loamy,BOBU,133.0420018
13968,2020,25NW,MCLO,1,1,n,4,AGM,Loamy,SD,5.16667968
13969,2020,25NW,MCLO,1,1,s,4,AGM,Loamy,BOBU,90.25543566
13970,2020,25NW,MCLO,1,1,s,4,AGM,Loamy,SD,1.23785034
13971,2020,25NW,MCLO,1,4,n,4,AGM,Loamy,BOBU,152.6323289
13972,2020,25NW,MCLO,1,4,n,4,AGM,Loamy,FORB,7.05036498
13973,2020,25NW,MCLO,1,4,n,4,AGM,Loamy,SD,3.01389648
13974,2020,25NW,MCLO,1,4,s,4,AGM,Loamy,BOBU,127.0142088
13975,2020,25NW,MCLO,1,4,s,4,AGM,Loamy,C3PG,408.8135297
13976,2020,25NW,MCLO,1,4,s,4,AGM,Loamy,SD,36.27439692
13977,2020,25NW,MCLO,2,1,n,4,AGM,Loamy,BOBU,30.46188228
13978,2020,25NW,MCLO,2,1,n,4,AGM,Loamy,C3PG,28.14764034
13979,2020,25NW,MCLO,2,1,n,4,AGM,Loamy,SD,4.35938598
13980,2020,25NW,MCLO,2,1,s,4,AGM,Loamy,BOBU,98.00545518
13981,2020,25NW,MCLO,2,1,s,4,AGM,Loamy,C3PG,3.17535522
13982,2020,25NW,MCLO,2,1,s,4,AGM,Loamy,SS,108.7693712
13983,2020,25NW,MCLO,2,4,n,4,AGM,Loamy,BOBU,38.15808222
13984,2020,25NW,MCLO,2,4,n,4,AGM,Loamy,C3PG,204.6220432
13985,2020,25NW,MCLO,2,4,n,4,AGM,Loamy,SD,42.03309198
13986,2020,25NW,MCLO,2,4,s,4,AGM,Loamy,BOBU,105.4863768
13987,2020,25NW,MCLO,2,4,s,4,AGM,Loamy,FORB,133.7416563
13988,2020,25NW,MCLO,3,1,n,4,AGM,Loamy,AG,2.63715942
13989,2020,25NW,MCLO,3,1,n,4,AGM,Loamy,BOBU,2.47570068
13990,2020,25NW,MCLO,3,1,n,4,AGM,Loamy,C3PG,343.7456575
13991,2020,25NW,MCLO,3,1,n,4,AGM,Loamy,SD,71.25712392
13992,2020,25NW,MCLO,3,1,s,4,AGM,Loamy,BOBU,4.52084472
13993,2020,25NW,MCLO,3,1,s,4,AGM,Loamy,C3PG,105.3787376
13994,2020,25NW,MCLO,3,1,s,4,AGM,Loamy,SD,1.18403076
13995,2020,25NW,MCLO,3,4,n,4,AGM,Loamy,BOBU,67.38211416
13996,2020,25NW,MCLO,3,4,n,4,AGM,Loamy,C3PG,63.66856314
13997,2020,25NW,MCLO,3,4,s,4,AGM,Loamy,BOBU,122.9777403
13998,2020,25NW,MCLO,3,4,s,4,AGM,Loamy,FORB,3.12153564
13999,2020,25NW,MCLO,3,4,s,4,AGM,Loamy,SD,4.14410766
14000,2020,25NW,MCLO,4,1,n,4,AGM,Loamy,BOBU,230.1325241
14001,2020,25NW,MCLO,4,1,n,4,AGM,Loamy,C3PG,56.18764152
14002,2020,25NW,MCLO,4,1,n,4,AGM,Loamy,SD,21.31255368
14003,2020,25NW,MCLO,4,1,s,4,AGM,Loamy,AG,6.67362792
14004,2020,25NW,MCLO,4,1,s,4,AGM,Loamy,C3PG,186.9692209
14005,2020,25NW,MCLO,4,1,s,4,AGM,Loamy,SD,38.64245844
14006,2020,25NW,MCLO,4,4,n,4,AGM,Loamy,AG,28.04000118
14007,2020,25NW,MCLO,4,4,n,4,AGM,Loamy,BOBU,3.55209228
14008,2020,25NW,MCLO,4,4,n,4,AGM,Loamy,C3PG,441.6434735
14009,2020,25NW,MCLO,4,4,n,4,AGM,Loamy,SD,142.1375108
14010,2020,25NW,MCLO,4,4,s,4,AGM,Loamy,BOBU,254.6742526
14011,2020,25NW,MCLO,4,4,s,4,AGM,Loamy,SD,2.47570068
14012,2020,25SE,MCLO,1,1,n,4,TGM,Loamy,BOBU,103.2259544
14013,2020,25SE,MCLO,1,1,n,4,TGM,Loamy,C3PG,21.95838864
14014,2020,25SE,MCLO,1,1,n,4,TGM,Loamy,SD,33.85251582
14015,2020,25SE,MCLO,1,1,s,4,TGM,Loamy,BOBU,183.7938657
14016,2020,25SE,MCLO,1,1,s,4,TGM,Loamy,SD,31.37681514
14017,2020,25SE,MCLO,1,4,n,4,TGM,Loamy,BOBU,97.35962022
14018,2020,25SE,MCLO,1,4,n,4,TGM,Loamy,C3PG,2.9600769
14019,2020,25SE,MCLO,1,4,n,4,TGM,Loamy,SD,9.63370482
14020,2020,25SE,MCLO,1,4,s,4,TGM,Loamy,BOBU,198.0560544
14021,2020,25SE,MCLO,1,4,s,4,TGM,Loamy,C3PG,2.26042236
14022,2020,25SE,MCLO,1,4,s,4,TGM,Loamy,SD,5.05904052
14023,2020,25SE,MCLO,2,1,n,4,TGM,Loamy,BOBU,157.9066477
14024,2020,25SE,MCLO,2,1,n,4,TGM,Loamy,C3PG,5.48959716
14025,2020,25SE,MCLO,2,1,n,4,TGM,Loamy,SD,3.44445312
14026,2020,25SE,MCLO,2,1,s,4,TGM,Loamy,BOBU,225.6654989
14027,2020,25SE,MCLO,2,1,s,4,TGM,Loamy,FORB,10.11808104
14028,2020,25SE,MCLO,2,1,s,4,TGM,Loamy,SD,4.0364685
14029,2020,25SE,MCLO,2,4,n,4,TGM,Loamy,BOBU,163.503884
14030,2020,25SE,MCLO,2,4,n,4,TGM,Loamy,C3PG,44.29351434
14031,2020,25SE,MCLO,2,4,n,4,TGM,Loamy,SD,26.26395504
14032,2020,25SE,MCLO,2,4,s,4,TGM,Loamy,BOBU,170.554249
14033,2020,25SE,MCLO,2,4,s,4,TGM,Loamy,C3PG,10.763916
14034,2020,25SE,MCLO,2,4,s,4,TGM,Loamy,SD,14.5312866
14035,2020,25SE,MCLO,2,4,s,4,TGM,Loamy,WSPG,2.74479858
14036,2020,25SE,MCLO,3,1,n,4,TGM,Loamy,BOBU,298.5910298
14037,2020,25SE,MCLO,3,1,n,4,TGM,Loamy,C3PG,25.94103756
14038,2020,25SE,MCLO,3,1,n,4,TGM,Loamy,SD,118.2416173
14039,2020,25SE,MCLO,3,1,n,4,TGM,Loamy,SS,55.9723632
14040,2020,25SE,MCLO,3,1,s,4,TGM,Loamy,BOBU,26.3715942
14041,2020,25SE,MCLO,3,1,s,4,TGM,Loamy,C3PG,50.0522094
14042,2020,25SE,MCLO,3,1,s,4,TGM,Loamy,SD,7.15800414
14043,2020,25SE,MCLO,3,1,s,4,TGM,Loamy,WSPG,5.81251464
14044,2020,25SE,MCLO,3,4,n,4,TGM,Loamy,BOBU,203.2227341
14045,2020,25SE,MCLO,3,4,n,4,TGM,Loamy,C3PG,17.11462644
14046,2020,25SE,MCLO,3,4,n,4,TGM,Loamy,SD,2.47570068
14047,2020,25SE,MCLO,3,4,s,4,TGM,Loamy,C3PG,111.7832677
14048,2020,25SE,MCLO,3,4,s,4,TGM,Loamy,SD,25.51048092
14049,2020,25SE,MCLO,4,1,n,4,TGM,Loamy,BOBU,96.22940904
14050,2020,25SE,MCLO,4,1,n,4,TGM,Loamy,C3PG,131.7503318
14051,2020,25SE,MCLO,4,1,n,4,TGM,Loamy,SD,6.4583496
14052,2020,25SE,MCLO,4,1,s,4,TGM,Loamy,BOBU,104.8943614
14053,2020,25SE,MCLO,4,1,s,4,TGM,Loamy,C3PG,4.25174682
14054,2020,25SE,MCLO,4,1,s,4,TGM,Loamy,SD,2.36806152
14055,2020,25SE,MCLO,4,4,n,4,TGM,Loamy,BOBU,43.75531854
14056,2020,25SE,MCLO,4,4,n,4,TGM,Loamy,C3PG,40.9028808
14057,2020,25SE,MCLO,4,4,n,4,TGM,Loamy,SD,11.24829222
14058,2020,25SE,MCLO,4,4,s,4,TGM,Loamy,BOBU,104.1408873
14059,2020,25SE,MCLO,4,4,s,4,TGM,Loamy,C3PG,12.43232298
14060,2020,25SE,MCLO,4,4,s,4,TGM,Loamy,FORB,5.81251464
14061,2020,25SE,MCLO,4,4,s,4,TGM,Loamy,SD,2.47570068
14062,2020,26E,MCLO,1,1,n,3,TGM,Loamy,BOBU,200.7470334
14063,2020,26E,MCLO,1,1,n,3,TGM,Loamy,SD,9.31078734
14064,2020,26E,MCLO,1,1,s,3,TGM,Loamy,BOBU,196.7643845
14065,2020,26E,MCLO,1,1,s,3,TGM,Loamy,C3PG,42.62510736
14066,2020,26E,MCLO,1,1,s,3,TGM,Loamy,SD,18.51393552
14067,2020,26E,MCLO,1,4,n,3,TGM,Loamy,AG,4.52084472
14068,2020,26E,MCLO,1,4,n,3,TGM,Loamy,BOBU,351.2265791
14069,2020,26E,MCLO,1,4,n,3,TGM,Loamy,FORB,2.9600769
14070,2020,26E,MCLO,1,4,n,3,TGM,Loamy,SD,15.82295652
14071,2020,26E,MCLO,1,4,s,3,TGM,Loamy,AG,34.4445312
14072,2020,26E,MCLO,1,4,s,3,TGM,Loamy,BOBU,333.3584785
14073,2020,26E,MCLO,1,4,s,3,TGM,Loamy,SD,43.80913812
14074,2020,26E,MCLO,2,1,n,3,TGM,Loamy,BOBU,286.9660006
14075,2020,26E,MCLO,2,1,n,3,TGM,Loamy,SD,13.34725584
14076,2020,26E,MCLO,2,1,s,3,TGM,Loamy,BOBU,197.4102194
14077,2020,26E,MCLO,2,1,s,3,TGM,Loamy,C3PG,76.80054066
14078,2020,26E,MCLO,2,1,s,3,TGM,Loamy,FORB,7.75001952
14079,2020,26E,MCLO,2,1,s,3,TGM,Loamy,SD,134.0645738
14080,2020,26E,MCLO,2,4,n,3,TGM,Loamy,BOBU,156.2382407
14081,2020,26E,MCLO,2,4,n,3,TGM,Loamy,C3PG,212.5335214
14082,2020,26E,MCLO,2,4,n,3,TGM,Loamy,FORB,1.0763916
14083,2020,26E,MCLO,2,4,n,3,TGM,Loamy,SD,17.7604614
14084,2020,26E,MCLO,2,4,s,3,TGM,Loamy,AG,10.763916
14085,2020,26E,MCLO,2,4,s,3,TGM,Loamy,BOBU,102.4186607
14086,2020,26E,MCLO,2,4,s,3,TGM,Loamy,C3PG,35.14418574
14087,2020,26E,MCLO,2,4,s,3,TGM,Loamy,FORB,2.1527832
14088,2020,26E,MCLO,2,4,s,3,TGM,Loamy,SD,62.00015616
14089,2020,26E,MCLO,3,1,n,3,TGM,Loamy,BOBU,184.2244223
14090,2020,26E,MCLO,3,1,n,3,TGM,Loamy,SD,7.21182372
14091,2020,26E,MCLO,3,1,s,3,TGM,Loamy,AG,3.92882934
14092,2020,26E,MCLO,3,1,s,3,TGM,Loamy,BOBU,253.4902218
14093,2020,26E,MCLO,3,1,s,3,TGM,Loamy,C3PG,3.44445312
14094,2020,26E,MCLO,3,1,s,3,TGM,Loamy,SD,27.39416622
14095,2020,26E,MCLO,3,4,n,3,TGM,Loamy,AG,24.91846554
14096,2020,26E,MCLO,3,4,n,3,TGM,Loamy,BOBU,114.7433446
14097,2020,26E,MCLO,3,4,n,3,TGM,Loamy,SD,2.36806152
14098,2020,26E,MCLO,3,4,s,3,TGM,Loamy,AG,185.7851902
14099,2020,26E,MCLO,3,4,s,3,TGM,Loamy,BOBU,67.70503164
14100,2020,26E,MCLO,3,4,s,3,TGM,Loamy,SD,93.96898668
14101,2020,26E,MCLO,4,1,n,3,TGM,Loamy,BOBU,93.59224962
14102,2020,26E,MCLO,4,1,n,3,TGM,Loamy,SD,3.44445312
14103,2020,26E,MCLO,4,1,s,3,TGM,Loamy,BOBU,158.4448435
14104,2020,26E,MCLO,4,1,s,3,TGM,Loamy,C3PG,43.91677728
14105,2020,26E,MCLO,4,1,s,3,TGM,Loamy,FORB,1.45312866
14106,2020,26E,MCLO,4,1,s,3,TGM,Loamy,SD,13.13197752
14107,2020,26E,MCLO,4,4,n,3,TGM,Loamy,AG,91.06272936
14108,2020,26E,MCLO,4,4,n,3,TGM,Loamy,BOBU,141.1687583
14109,2020,26E,MCLO,4,4,n,3,TGM,Loamy,SD,62.59217154
14110,2020,26E,MCLO,4,4,n,3,TGM,Loamy,WSPG,15.12330198
14111,2020,26E,MCLO,4,4,s,3,TGM,Loamy,AG,10.27953978
14112,2020,26E,MCLO,4,4,s,3,TGM,Loamy,BOBU,22.3351257
14113,2020,26E,MCLO,4,4,s,3,TGM,Loamy,C3PG,63.18418692
14114,2020,26E,MCLO,4,4,s,3,TGM,Loamy,SD,7.64238036
14115,2020,26W,MCLO,1,1,n,3,AGM,Loamy,AG,18.0295593
14116,2020,26W,MCLO,1,1,n,3,AGM,Loamy,BOBU,138.8545164
14117,2020,26W,MCLO,1,1,n,3,AGM,Loamy,C3PG,37.56606684
14118,2020,26W,MCLO,1,1,n,3,AGM,Loamy,SD,2.690979
14119,2020,26W,MCLO,1,1,s,3,AGM,Loamy,AG,35.89765986
14120,2020,26W,MCLO,1,1,s,3,AGM,Loamy,BOBU,302.8965962
14121,2020,26W,MCLO,1,1,s,3,AGM,Loamy,C3PG,13.40107542
14122,2020,26W,MCLO,1,1,s,3,AGM,Loamy,FORB,74.37865956
14123,2020,26W,MCLO,1,1,s,3,AGM,Loamy,SD,14.15454954
14124,2020,26W,MCLO,1,4,n,3,AGM,Loamy,AG,2.90625732
14125,2020,26W,MCLO,1,4,n,3,AGM,Loamy,BOBU,126.3145543
14126,2020,26W,MCLO,1,4,n,3,AGM,Loamy,C3PG,80.9984679
14127,2020,26W,MCLO,1,4,n,3,AGM,Loamy,SD,3.60591186
14128,2020,26W,MCLO,1,4,s,3,AGM,Loamy,BOBU,321.6258101
14129,2020,26W,MCLO,1,4,s,3,AGM,Loamy,C3PG,5.27431884
14130,2020,26W,MCLO,1,4,s,3,AGM,Loamy,FORB,25.24138302
14131,2020,26W,MCLO,1,4,s,3,AGM,Loamy,SD,1.50694824
14132,2020,26W,MCLO,2,1,n,3,AGM,Loamy,AG,49.13727654
14133,2020,26W,MCLO,2,1,n,3,AGM,Loamy,BOBU,99.566223
14134,2020,26W,MCLO,2,1,n,3,AGM,Loamy,C3PG,153.1167051
14135,2020,26W,MCLO,2,1,n,3,AGM,Loamy,SD,42.46364862
14136,2020,26W,MCLO,2,1,s,3,AGM,Loamy,AG,74.32483998
14137,2020,26W,MCLO,2,1,s,3,AGM,Loamy,BOBU,169.2625791
14138,2020,26W,MCLO,2,1,s,3,AGM,Loamy,C3PG,54.57305412
14139,2020,26W,MCLO,2,1,s,3,AGM,Loamy,SD,52.63554924
14140,2020,26W,MCLO,2,4,n,3,AGM,Loamy,AG,7.69619994
14141,2020,26W,MCLO,2,4,n,3,AGM,Loamy,BOBU,224.2123703
14142,2020,26W,MCLO,2,4,n,3,AGM,Loamy,C3PG,229.5943283
14143,2020,26W,MCLO,2,4,n,3,AGM,Loamy,SD,58.77098136
14144,2020,26W,MCLO,2,4,s,3,AGM,Loamy,AG,4.73612304
14145,2020,26W,MCLO,2,4,s,3,AGM,Loamy,BOBU,161.1896421
14146,2020,26W,MCLO,2,4,s,3,AGM,Loamy,C3PG,155.4148012
14147,2020,26W,MCLO,2,4,s,3,AGM,Loamy,SD,138.3701402
14148,2020,26W,MCLO,3,1,n,3,AGM,Loamy,AG,107.3700621
14149,2020,26W,MCLO,3,1,n,3,AGM,Loamy,BOBU,50.75186394
14150,2020,26W,MCLO,3,1,n,3,AGM,Loamy,C3PG,27.4479858
